1	Các	L	O	2	det
15	món	N	O	14	dob
16	ăn	V	O	15	nmod
17	bài_thuốc	N	O	15	nmod
18	có	V	O	14	prp
19	tác_dụng	N	O	18	dob
20	ích	N	O	19	nmod
21	khí_sinh	N	O	19	nmod
22	huyết	N	O	21	nmod
23	nhuận_tràng	A	O	21	nmod
24	.	CH	O	6	punct
1	-	CH	O	16	punct
2	Bài	N	O	16	sub
3	1	M	O	2	det
4	(	CH	O	2	punct
5	Cháo	V	O	2	nmod
6	bột	N	O	5	dob
7	mè	N	O	6	nmod
8	)	CH	O	2	punct
9	:	CH	O	2	punct
10	Mè	N	O	2	nmod
11	đen	A	O	10	nmod
12	sao_vàng	A	O	10	nmod
13	,	CH	O	2	punct
14	tán	N	O	2	nmod
15	nhỏ	A	O	14	nmod
16	cho	V	O	0	root
17	vào	E	O	16	loc
18	lọ	N	O	17	pob
19	mỗi	M	O	20	det
20	lần	N	O	27	tmp
21	dùng	V	O	20	nmod
22	20	M	O	26	det
23	-	CH	O	27	punct
24	30g	N	O	27	sub
25	pha	V	O	24	nmod
26	đường	N	O	25	dob
27	uống	V	O	16	vmod
28	thường_xuyên	A	O	27	vmod
29	.	CH	O	16	punct
1	-	CH	O	16	punct
2	Bài	N	O	16	sub
3	2	M	O	2	det
4	(	CH	O	2	punct
5	Cháo	V	O	2	nmod
6	lươn	N	O	5	dob
7	rau_ngổ	N	O	6	nmod
8	)	CH	O	2	punct
9	:	CH	O	2	punct
10	Lươn	N	O	2	nmod
11	1	M	O	14	det
12	-	CH	O	14	punct
13	2	M	O	14	det
14	con	Nc	O	2	nmod
15	100g	N	O	14	nmod
16	làm	V	O	0	root
17	sạch	A	O	16	vmod
18	,	CH	O	16	punct
19	gạo	N	O	20	sub
20	ngon	A	O	16	dep
21	100g	M	O	20	amod
22	,	CH	O	16	punct
23	đậu_xanh	N	O	20	amod
24	100g	M	O	23	det
25	,	CH	O	16	punct
26	rau_ngổ	N	O	16	dep
27	30g	M	O	26	det
28	,	CH	O	16	punct
29	mùi	N	O	34	sub
30	tàu	N	O	29	nmod
31	50g	M	O	30	det
32	,	CH	O	16	punct
33	gia_vị	N	O	37	conj
34	nấu	V	O	33	nmod
35	cháo	N	O	34	dob
36	ăn	V	O	35	nmod
37	.	CH	O	16	punct
1	-	CH	O	6	punct
2	Bài	N	O	0	root
3	3	M	O	2	det
4	(	CH	O	2	punct
5	Canh	N	O	2	nmod
6	hoa	N	O	5	nmod
7	thiên_lý	N	O	5	nmod
8	)	CH	O	2	punct
9	:	CH	O	10	punct
10	Hoa	Np	O	2	nmod
11	thiên_lý	N	O	10	nmod
12	150g	M	O	11	det
13	,	CH	O	2	punct
14	tôm_sú	N	O	20	sub
15	lột	V	O	14	nmod
16	vỏ	N	O	15	dob
17	50g	N	O	16	nmod
18	,	CH	O	2	punct
19	đậu_hũ	N	O	25	sub
20	50g	V	O	2	nmod
21	thêm	V	O	20	vmod
22	hành	V	O	20	vmod
23	gia_vị	N	O	22	dob
24	vừa	R	O	25	amod
25	đủ	A	O	20	dep
26	nấu	V	O	25	vmod
27	canh	N	O	26	dob
28	ăn	V	O	27	nmod
29	.	CH	O	25	punct
1	Nếu	C	O	4	dep
2	bệnh	N	O	5	sub
3	lâu	A	O	2	nmod
4	nên	C	O	5	dep
5	dùng	V	O	0	root
6	bài	N	O	5	dob
7	(	CH	O	6	punct
8	chim_cút	N	O	6	nmod
9	tiềm	N	O	8	nmod
10	thuốc	N	O	9	nmod
11	)	CH	O	6	punct
12	:	CH	O	6	punct
13	Hoàng	Np	B-PER	45	sub
14	kỳ	N	O	13	nmod
15	20g	M	O	14	det
16	,	CH	O	13	punct
17	nhân	E	O	6	nmod
18	sâm16g	N	O	17	pob
19	,	CH	O	13	punct
20	đương_quy	N	O	13	nmod
21	12g	M	O	20	det
22	,	CH	O	6	punct
23	thăng	V	O	18	nmod
24	ma	N	O	23	dob
25	8g	N	O	24	nmod
26	,	CH	O	13	punct
27	sài_hồ	N	O	13	nmod
28	10g	M	O	27	det
29	,	CH	O	13	punct
30	bạch_truật	N	O	13	nmod
31	12g	M	O	30	det
32	,	CH	O	13	punct
33	trần_bì	N	O	13	nmod
34	6g	N	O	33	nmod
35	,	CH	O	13	punct
36	cam_thảo	V	O	13	nmod
37	4g	N	O	36	dob
38	,	CH	O	13	punct
39	chim_cút	N	O	37	nmod
40	1	M	O	41	det
41	con	N	O	23	dob
42	,	CH	O	6	punct
43	gia_vị	N	O	47	sub
44	vừa	R	O	45	amod
45	đủ	A	O	6	nmod
46	tiềm	N	O	45	amod
47	ăn	V	O	46	nmod
48	.	CH	O	5	punct
1	Ngoài_ra	X	O	6	dep
2	,	CH	O	4	punct
3	nên	C	O	0	root
4	tăng_cường	V	O	3	conj
5	ăn	V	O	4	vmod
6	các	L	O	7	det
7	loại	N	O	5	dob
8	rau	N	O	7	nmod
9	như	C	O	4	vmod
10	rau	N	O	4	dob
11	húng	A	O	10	nmod
12	,	CH	O	10	punct
13	kinh_giới	N	O	10	nmod
14	,	CH	O	10	punct
15	tía_tô	N	O	10	nmod
16	,	CH	O	10	punct
17	rau	N	O	10	nmod
18	mùi	N	O	17	nmod
19	,	CH	O	23	punct
20	cải	V	O	23	adv
21	xong	V	O	20	vmod
22	,	CH	O	20	punct
23	hành	V	O	25	tpc
24	,	CH	O	23	punct
25	hẹ	N	O	0	root
26	rau	N	O	25	nmod
27	các	L	O	28	det
28	loại	N	O	20	dob
29	rau_thơm	N	O	28	nmod
30	trái_cây	N	O	29	nmod
31	tươi	A	O	28	nmod
32	.	CH	O	29	punct
33	3	M	O	28	det
34	.	CH	O	33	punct
1	Nếu	C	O	5	dep
2	bệnh	N	O	5	sub
3	trĩ	N	O	2	nmod
4	sau	N	O	3	nmod
5	sinh	V	O	0	root
6	,	CH	O	5	punct
7	nên	C	O	5	coord
8	ăn	V	O	7	conj
9	bổ_huyết	N	O	8	dob
10	nhuận	V	O	8	vmod
11	táo	N	O	10	dob
12	,	CH	O	5	punct
13	chọn	V	O	5	dep
14	món	N	O	13	dob
15	ăn	V	O	14	nmod
16	bài_thuốc	N	O	14	nmod
17	tác_dụng	N	O	16	nmod
18	bổ_huyết	V	O	13	iob
19	nhuận	A	O	18	vmod
20	táo	N	O	19	amod
21	.	CH	O	5	punct
1	-	CH	O	6	punct
2	Bài	N	O	0	root
3	1	M	O	2	det
4	(	CH	O	2	punct
5	Đu_đủ	N	O	2	nmod
6	hầm	N	O	5	nmod
7	xương	N	O	5	nmod
8	)	CH	O	2	punct
9	:	CH	O	2	punct
10	Ðu	N	O	21	sub
11	đủ	A	O	10	nmod
12	ương	N	O	11	amod
13	100g	M	O	12	det
14	,	CH	O	10	punct
15	tuỷ	N	O	10	nmod
16	xương	N	O	15	nmod
17	heo	N	O	16	nmod
18	100g	M	O	17	det
19	gia_vị	N	O	15	nmod
20	vừa	R	O	21	amod
21	đủ	A	O	2	nmod
22	hầm	N	O	21	amod
23	ăn	V	O	22	nmod
24	.	CH	O	23	punct
1	-	CH	O	14	punct
2	Bài	N	O	14	sub
3	2	M	O	2	det
4	(	CH	O	2	punct
5	Gà_ác	N	O	2	nmod
6	tiềm	N	O	5	nmod
7	thuốc_bắc	N	O	6	nmod
8	)	CH	O	2	punct
9	:	CH	O	2	punct
10	Thục_địa	N	O	2	nmod
11	,	CH	O	10	punct
12	đương_quy	N	O	10	nmod
13	,	CH	O	10	punct
14	xuyên_khung	V	O	0	root
15	,	CH	O	14	punct
16	bạch	N	O	37	sub
17	thược	A	O	16	nmod
18	.	CH	O	14	punct
19	đảng_sâm	N	O	14	dob
20	,	CH	O	14	punct
21	bạch_truật	N	O	14	sub
22	mỗi	L	O	23	det
23	vị	Nc	O	21	nmod
24	12g	N	O	23	nmod
25	,	CH	O	23	punct
26	nhục	A	O	23	nmod
27	quê	N	O	26	amod
28	4g	M	O	27	det
29	,	CH	O	23	punct
30	đại_táo	N	O	23	nmod
31	3	M	O	32	det
32	quả	N	O	30	nmod
33	,	CH	O	23	punct
34	gà_ác	N	O	23	nmod
35	1	M	O	36	det
36	con	N	O	23	nmod
37	làm	V	O	14	vmod
38	sạch	A	O	37	vmod
39	,	CH	O	14	punct
40	gia_vị	N	O	44	sub
41	gừng	V	O	40	nmod
42	hành	V	O	41	vmod
43	vừa	R	O	44	amod
44	đủ	A	O	14	dep
45	tiềm	N	O	44	amod
46	ăn	V	O	45	nmod
47	.	CH	O	14	punct
1	Ngoài_ra	X	O	3	dep
2	,	CH	O	3	punct
3	nên	C	O	0	root
4	ăn	V	O	3	vmod
5	các	L	O	6	det
6	món	N	O	4	dob
7	chế_biến	V	O	6	nmod
8	chủ_yếu	A	O	6	nmod
9	như	C	O	8	amod
10	mè	N	O	8	amod
11	đen	A	O	10	nmod
12	,	CH	O	10	punct
13	đu_đủ	N	O	10	nmod
14	,	CH	O	10	punct
15	hoa_lý	N	O	10	nmod
16	,	CH	O	10	punct
17	rau_đay	N	O	10	nmod
18	,	CH	O	10	punct
19	rau	N	O	10	nmod
20	đắng	A	O	19	nmod
21	,	CH	O	10	punct
22	mè	N	O	10	nmod
23	đen	A	O	22	nmod
24	,	CH	O	10	punct
25	đậu_xanh	N	O	10	nmod
26	,	CH	O	10	punct
27	củ	N	O	10	nmod
28	quả	N	O	27	nmod
29	tươi	A	O	27	nmod
30	.	CH	O	10	punct
31	4	M	O	10	det
32	.	CH	O	29	punct
1	Những	L	O	2	det
2	người	N	O	3	sub
3	bị	V	O	0	root
4	trĩ	V	O	3	vmod
5	ra	V	O	4	vmod
6	máu	N	O	5	vmod
7	,	CH	O	3	punct
8	đại_tiện	N	O	12	sub
9	táo_bón	N	O	8	nmod
10	:	CH	O	3	punct
11	nên	C	O	3	coord
12	ăn	V	O	11	conj
13	1-2	M	O	14	det
14	quả	N	O	12	dob
15	chuối_tiêu	V	O	14	nmod
16	vào	E	O	15	vmod
17	mỗi	M	O	18	det
18	buổi	N	O	16	pob
19	sáng	N	O	18	nmod
20	,	CH	O	3	punct
21	lúc	N	O	23	tmp
22	mới	R	O	23	adv
23	ngủ	V	O	3	dep
24	dậy	V	O	23	vmod
25	và	Cc	O	23	coord
26	bụng	N	O	28	sub
27	còn	R	O	28	amod
28	đói	A	O	3	dep
29	.	CH	O	3	punct
1	Nếu	C	O	2	dep
2	ra	V	O	0	root
3	máu	N	O	2	dob
4	nhiều	A	O	9	nmod
5	,	CH	O	2	punct
6	hãy	R	O	7	adv
7	ăn	V	O	2	vmod
8	mứt	N	O	7	dob
9	hồng	N	O	8	nmod
10	nấu	V	O	8	nmod
11	nhừ	A	O	10	vmod
12	ngày	N	O	10	tmp
13	2	M	O	12	det
14	lần	N	O	12	nmod
15	trong	E	O	10	tmp
16	bữa	N	O	15	pob
17	điểm_tâm	V	O	16	nmod
18	,	CH	O	2	punct
19	mỗi	M	O	20	det
20	lần	N	O	24	tmp
21	1-2	M	O	22	det
22	quả	Nu	O	20	nmod
23	.	CH	O	2	punct
24	5	M	O	23	det
25	.	CH	O	2	punct
1	Trĩ	N	O	11	sub
2	sưng	V	O	1	nmod
3	đau	V	O	2	vmod
4	,	CH	O	2	punct
5	ra	V	O	2	vmod
6	máu	N	O	5	vmod
7	:	CH	O	2	punct
8	Sung	Np	O	1	nmod
9	1-2	M	O	10	det
10	quả	Nu	O	13	sub
11	nấu	V	O	0	root
12	lên	R	O	11	adv
13	ăn	V	O	11	vmod
14	hoặc	Cc	O	13	coord
15	ăn	V	O	14	conj
16	sống	V	O	15	vmod
17	trong	E	O	16	tmp
18	lúc	N	O	17	pob
19	bụng	N	O	20	sub
20	đói	V	O	18	nmod
21	,	CH	O	11	punct
22	ngày	N	O	31	tmp
23	2	M	O	22	det
24	lần	N	O	22	nmod
25	(	CH	O	11	punct
26	tuỳ	V	O	11	vmod
27	tình_trạng	N	O	26	vmod
28	bệnh	N	O	27	nmod
29	,	CH	O	11	punct
30	có_thể	R	O	31	adv
31	tăng	V	O	11	dep
32	gấp	V	O	31	vmod
33	đôi	M	O	34	det
34	liều	N	O	32	dob
35	dùng	V	O	34	nmod
36	)	CH	O	11	punct
37	.	CH	O	11	punct
38	6	M	O	11	dep
39	.	CH	O	11	punct
1	Trĩ	N	O	21	sub
2	nội	A	O	1	nmod
3	,	CH	O	1	punct
4	trĩ	N	O	1	nmod
5	ngoại	N	O	4	nmod
6	và	Cc	O	1	coord
7	khi	N	O	6	conj
8	đại_tiện	V	O	7	nmod
9	thấy	V	O	8	vmod
10	đau	V	O	9	vmod
11	ở	E	O	10	loc
12	hậu_môn	N	O	11	pob
13	hoặc	Cc	O	8	coord
14	ra	V	O	13	conj
15	máu	N	O	14	dob
16	:	CH	O	15	punct
17	Mã_thầy	N	O	15	nmod
18	tươi	A	O	17	nmod
19	500g	N	O	18	amod
20	,	CH	O	21	punct
21	rửa	V	O	0	root
22	sạch	A	O	21	vmod
23	,	CH	O	21	punct
24	cho	V	O	21	vmod
25	thêm	V	O	24	vmod
26	90g	M	O	27	det
27	đường	N	O	24	dob
28	và	Cc	O	27	coord
29	lượng	N	O	28	conj
30	nước	N	O	29	nmod
31	vừa_phải	A	O	29	nmod
32	,	CH	O	21	punct
33	đun	V	O	21	vmod
34	sôi	V	O	33	vmod
35	trong	E	O	34	tmp
36	1	M	O	37	det
37	giờ	Nu	O	35	pob
38	,	CH	O	21	punct
39	ăn	V	O	21	vmod
40	cả	P	O	41	nmod
41	nước	N	O	39	dob
42	lẫn	R	O	43	amod
43	cái	A	O	39	vmod
44	,	CH	O	43	punct
45	liên_tục	A	O	43	amod
46	trong	E	O	43	tmp
47	3	M	O	48	det
48	ngày	N	O	46	pob
49	.	CH	O	21	punct
1	Cũng	R	O	3	adv
2	có_thể	R	O	3	adv
3	ăn	V	O	0	root
4	mỗi	M	O	5	det
5	ngày	N	O	3	tmp
6	120g	M	O	7	det
7	mã_thầy	N	O	3	dob
8	tươi	A	O	7	nmod
9	.	CH	O	3	punct
